id,longitude,latitude,address
548,-121.2930471,37.9942354,"4433 CONTINENTAL WAY, STOCKTON, CALIFORNIA 95207"
549,-74.9269049444275,40.1048969444951,"1574 BRIDGEWATER ROAD, BENSALEM, PENNSYLVANIA 19020"
550,-117.2008689,34.1267093,"7000 LA PRAIX STREET, HIGHLAND, CALIFORNIA 92346"
551,-73.7562684,40.6058625,"2230 MOTT AVENUE, QUEENS, NEW YORK 11691"
552,-104.9703574,39.7366951,"1280 LAFAYETTE STREET, DENVER, COLORADO 80218"
553,-96.8132266,32.967154,"16000 BENT TREE FOREST CIRCLE, DALLAS, TEXAS 75248"
554,-71.0829696655273,42.4163856506348,"130 AVON STREET, MALDEN, MASSACHUSETTS 02148"
555,-121.2604202,38.7429017,"1606 KENT PLACE, ROSEVILLE, CALIFORNIA 95661"
556,-77.091007,38.89663,"2001 NORTH CLEVELAND STREET, ARLINGTON, VIRGINIA 22201"
557,-122.3418789,47.6590191,"1307 NORTH 43 STREET, SEATTLE, WASHINGTON 98103"
558,-96.6864899,32.9303378,"3754 WEST BUCKINGHAM ROAD, GARLAND, TEXAS 75042"
559,-116.9574915,32.7867223,"747 AVOCADO AVENUE, EL CAJON, CALIFORNIA 92020"
560,-116.9869192,33.9263076,"520 WEST 4 STREET, BEAUMONT, CALIFORNIA 92223"
561,-118.3622884,34.0797306,"458 NORTH HAYWORTH AVENUE, LOS ANGELES, CALIFORNIA 90048"
562,-116.9978285,33.9273211,"920 WEST 4 STREET, BEAUMONT, CALIFORNIA 92223"
563,-96.3360404,30.6281948,"410 TEXAS AVENUE SOUTH, COLLEGE STATION, TEXAS 77840"
564,-122.1398762,37.7075581,"906 143 AVENUE, SAN LEANDRO, CALIFORNIA 94578"
565,-114.6204026,32.727709,"200 NORTH MADISON AVENUE, YUMA, ARIZONA 85364"
566,-118.362291,34.0793929,"440 NORTH HAYWORTH AVENUE, LOS ANGELES, CALIFORNIA 90048"
567,-122.164542,37.718621,"1574 PACIFIC AVENUE, SAN LEANDRO, CALIFORNIA 94577"
568,-81.2244354,28.5680635,"10952 EAST COLONIAL DRIVE, UNION PARK, FLORIDA 32825"
569,-79.8020299,36.004601,"117 TEAKWOOD DRIVE, GREENSBORO, NORTH CAROLINA 27406"
570,-115.30696,36.099561,"9837 WEST TROPICANA AVENUE, LAS VEGAS, NEVADA 89147"
571,-115.045536,36.0616966,"594 NORTH STEPHANIE STREET, HENDERSON, NEVADA 89014"
572,-118.1056388,33.9881285,"8335 WASHINGTON BOULEVARD, PICO RIVERA, CALIFORNIA 90660"
573,-118.4683217,34.0526254,"11812 SAN VICENTE BOULEVARD, LOS ANGELES, CALIFORNIA 90049"
574,-118.4653158,34.1540085,"15233 VENTURA BOULEVARD, LOS ANGELES, CALIFORNIA 91403"
575,-118.4657181,34.1530926,"15260 VENTURA BOULEVARD, LOS ANGELES, CALIFORNIA 91403"
576,-118.4781978,34.1560351,"15821 VENTURA BOULEVARD, LOS ANGELES, CALIFORNIA 91436"
577,-118.4158259,34.0621553,"1801 CENTURY PARK EAST, LOS ANGELES, CALIFORNIA 90067"
578,-118.493914,34.022112,"808 WILSHIRE BOULEVARD, SANTA MONICA, CALIFORNIA 90401"
579,-118.487544,34.157473,"16253 VENTURA BOULEVARD, LOS ANGELES, CALIFORNIA 91436"
580,-118.4421308,34.0588515,"10866 WILSHIRE BOULEVARD, LOS ANGELES, CALIFORNIA 90024"
581,-118.4962832,34.0202159,"530 WILSHIRE BOULEVARD, SANTA MONICA, CALIFORNIA 90401"
582,-118.4985971,34.0198121,"401 WILSHIRE BOULEVARD, SANTA MONICA, CALIFORNIA 90403"
583,-118.4698191,34.0417374,"12400 WILSHIRE BOULEVARD, LOS ANGELES, CALIFORNIA 90025"
584,-118.4957747,34.0129639,"120 BROADWAY, SANTA MONICA, CALIFORNIA 90401"
585,-76.1913469,40.0861608,"10 NEWPORT ROAD, LEOLA, PENNSYLVANIA 17540"
586,-77.1873588,39.1153844,"15740 SHADY GROVE ROAD, GAITHERSBURG, MARYLAND 20877"
587,-118.46841,34.053503,"11777 SAN VICENTE BOULEVARD, LOS ANGELES, CALIFORNIA 90049"
588,-118.4620338,34.0479162,"11766 WILSHIRE BOULEVARD, LOS ANGELES, CALIFORNIA 90025"
589,-118.4721182,34.0519369,"11980 SAN VICENTE BOULEVARD, LOS ANGELES, CALIFORNIA 90049"
590,-118.466437,34.053028,"11726 SAN VICENTE BOULEVARD, LOS ANGELES, CALIFORNIA 90049"
591,-118.4704911,34.0412709,"12424 WILSHIRE BOULEVARD, LOS ANGELES, CALIFORNIA 90025"
592,-118.467411,34.155264,"15301 VENTURA BOULEVARD, LOS ANGELES, CALIFORNIA 91403"
593,-73.2527677,40.8130455,"80 ARKAY DRIVE, HAUPPAUGE, NEW YORK 11788"
594,-122.4618584,37.7597376,"1545 5 AVENUE, SAN FRANCISCO, CALIFORNIA 94122"
595,-118.1167269,33.8900514,"15740 WOODRUFF AVENUE, BELLFLOWER, CALIFORNIA 90706"
596,-77.7435049,39.6612682,"18061 GARLAND GROH BOULEVARD, HAGERSTOWN, MARYLAND 21740"
597,-80.9460872,35.1496892,"3600 ARCO CORPORATE DRIVE, CHARLOTTE, NORTH CAROLINA 28273"
598,-71.438784,41.824789,"661 ATWELLS AVENUE, PROVIDENCE, RHODE ISLAND 02908"
599,-118.442251,34.053484,"10905 OHIO AVENUE, LOS ANGELES, CALIFORNIA 90024"
600,-81.793462,26.210785,"5291 NORTH GOODLETTE ROAD, NAPLES, FLORIDA 34103"
601,-118.1856539,33.9993654,"2939 SOUTH SUNOL DRIVE, VERNON, CALIFORNIA 90058"
602,-118.5343975,34.2369796,"18418 DEARBORN STREET, LOS ANGELES, CALIFORNIA 91325"
603,-117.9431657,33.8597309,"1035 WEST ORANGETHORPE AVENUE, FULLERTON, CALIFORNIA 92833"
604,-85.8927387,30.2247292,"17188 FRONT BEACH ROAD, PANAMA BEACH, FLORIDA 32413"
605,-81.200768,35.235484,"710 WEST HUDSON BOULEVARD, GASTONIA, NORTH CAROLINA 28052"
606,-118.4016597,34.0204899,"3838 VINTON AVENUE, LOS ANGELES, CALIFORNIA 90232"
607,-73.919027,40.675658,"343 HOWARD AVENUE, BROOKLYN, NEW YORK 11233"
608,-73.920571,40.676289,"2027 PACIFIC STREET, BROOKLYN, NEW YORK 11233"
609,-73.9649,40.7165796703177,"52 NORTH 1 STREET, BROOKLYN, NEW YORK 11211"
610,-118.5392238,34.1727224,"18615 BURBANK BOULEVARD, LOS ANGELES, CALIFORNIA 91356"
611,-118.20721,34.091735,"227 EAST AVENUE 41, LOS ANGELES, CALIFORNIA 90031"
612,-121.2932493,38.5828356,"3300 CAPITAL CENTER DRIVE, RANCHO CORDOVA, CALIFORNIA 95670"
613,-80.2104974,26.2863448,"7351 WILES ROAD, CORAL SPRINGS, FLORIDA 33067"
614,-121.2965017,38.5806903,"3500 DATA DRIVE, RANCHO CORDOVA, CALIFORNIA 95670"
615,-121.7238051,38.5412832,"2171 COWELL BOULEVARD, DAVIS, CALIFORNIA 95618"
616,-80.1604322,25.9159434,"1970 NORTHEAST 153 STREET, NORTH MIAMI BEACH, FLORIDA 33162"
617,-80.2389541,25.7902534,"2601 NORTHWEST 16 ROAD, MIAMI, FLORIDA 33125"
618,-122.3040047,37.5418155,"2727 EDISON STREET, SAN MATEO, CALIFORNIA 94403"
619,-77.0314662,38.9206391,"2303 14 STREET NORTHWEST, WASHINGTON, DISTRICT OF COLUMBIA 20009"
620,-121.9926627,38.3422082,"1153 ALAMO DRIVE, VACAVILLE, CALIFORNIA 95687"
621,-80.335346,25.90131,"8205 COMMERCE WAY, MIAMI LAKES, FLORIDA 33016"
622,-121.6396798,37.110088,"15745 MONTEREY ROAD, MORGAN HILL, CALIFORNIA 95037"
623,-121.960696,37.537284,"40765 HIGH STREET, FREMONT, CALIFORNIA 94538"
624,-121.9601778,37.5375416,"40777 HIGH STREET, FREMONT, CALIFORNIA 94538"
625,-122.4402952,37.8002132,"2241 CHESTNUT STREET, SAN FRANCISCO, CALIFORNIA 94123"
626,-122.0564285,37.6400515,"820 HANCOCK STREET, HAYWARD, CALIFORNIA 94544"
627,-122.054023,37.63773,"28472 MISSION BOULEVARD, HAYWARD, CALIFORNIA 94544"
628,-122.055115,37.6393946,"837 HANCOCK STREET, HAYWARD, CALIFORNIA 94544"
629,-122.0777345,37.6581771,"605 ORCHARD AVENUE, HAYWARD, CALIFORNIA 94544"
630,-118.3579483,33.9625424,"200 WEST QUEEN STREET, INGLEWOOD, CALIFORNIA 90301"
631,-73.918383,40.862801,"403 WEST 205 STREET, NEW YORK, NEW YORK 10034"
632,-118.344224,33.9778329,"803 EAST HYDE PARK BOULEVARD, INGLEWOOD, CALIFORNIA 90302"
633,-118.342266,33.942345,"3911 WEST 104 STREET, INGLEWOOD, CALIFORNIA 90303"
634,-118.194128,33.78679,"1557 PACIFIC AVENUE, LONG BEACH, CALIFORNIA 90813"
635,-73.976579,40.608156,"298 AVENUE P, BROOKLYN, NEW YORK 11223"
636,-74.0060123,40.6327953,"6024 FORT HAMILTON PARKWAY, BROOKLYN, NEW YORK 11219"
637,-118.188876,33.960678,"4512 SANTA ANA STREET, CUDAHY, CALIFORNIA 90201"
638,-118.3638029,33.9438046,"10121 BUFORD AVENUE, LENNOX, CALIFORNIA 90304"
639,-118.349242,34.013349,"4510 PINAFORE STREET, LOS ANGELES, CALIFORNIA 90008"
640,-73.969998,40.633836,"3801 18 AVENUE, BROOKLYN, NEW YORK 11230"
641,-118.3507833,33.84447,"3634 SPENCER STREET, TORRANCE, CALIFORNIA 90503"
642,-111.300060346558,47.4926375097031,"1100 5 STREET SOUTH, GREAT FALLS, MONTANA 59405"
643,-73.958218,40.674163,"600 PARK PLACE, BROOKLYN, NEW YORK 11238"
644,-118.4682286,34.0574542,"605 SOUTH BARRINGTON AVENUE, LOS ANGELES, CALIFORNIA 90049"
645,-118.5693113,34.1702153,"5480 QUAKERTOWN AVENUE, LOS ANGELES, CALIFORNIA 91364"
646,-122.097623,37.4283625,"2600 MARINE WAY, MOUNTAIN VIEW, CALIFORNIA 94043"
647,-77.0611055,38.9390025,"3726 CONNECTICUT AVENUE NORTHWEST, WASHINGTON, DISTRICT OF COLUMBIA 20008"
648,-77.0576198,38.9332153,"3220 CONNECTICUT AVENUE NORTHWEST, WASHINGTON, DISTRICT OF COLUMBIA 20008"
649,-73.956275,40.6268108,"1439 OCEAN AVENUE, BROOKLYN, NEW YORK 11230"
650,-73.74808,40.603301,"1011 NEILSON STREET, QUEENS, NEW YORK 11691"
651,-95.3325849,29.9464356,"15747 JOHN F KENNEDY BOULEVARD, HOUSTON, TEXAS 77032"
652,-118.3669466,34.1403869,"10856 BLUFFSIDE DRIVE, LOS ANGELES, CALIFORNIA 91604"
653,-73.992082,40.603038,"8313 BAY PARKWAY, BROOKLYN, NEW YORK 11214"
654,-81.3943402,35.7813517,"4780 HICKORY BOULEVARD, GRANITE FALLS, NORTH CAROLINA 28630"
655,-73.790944,43.0893479,"133 LAWRENCE STREET, SARATOGA SPRINGS, NEW YORK 12866"
656,-78.8694049,42.8914513,"489 ELLICOTT STREET, BUFFALO, NEW YORK 14203"
657,-84.726299,33.398617,"1575 HIGHWAY 34 E, NEWNAN, GEORGIA 30265"
658,-73.6408092,43.3099315,"77 WARREN STREET, GLENS FALLS, NEW YORK 12801"
659,-73.6439247,43.3091113,"100 GLEN STREET, GLENS FALLS, NEW YORK 12801"
660,-73.9388606,40.8337856,"555 EDGECOMBE AVENUE, NEW YORK, NEW YORK 10032"
661,-82.549419,35.576697,"501 BILTMORE AVENUE, ASHEVILLE, NORTH CAROLINA 28801"
662,-122.1766724,48.1339874,"15200 40 AVENUE NORTHEAST, MARYSVILLE, WASHINGTON 98271"
663,-117.1888678,47.6895071,"3808 NORTH SULLIVAN ROAD, SPOKANE, WASHINGTON 99216"
664,-115.1219579,36.0059277,"10115 JEFFREYS STREET, LAS VEGAS, NEVADA 89183"
665,-97.4585956828033,31.0753984130513,"201 RABURN DRIVE, BELTON, TEXAS 76513"
666,-97.3488378,27.6941365,"1641 NILE DRIVE, CORPUS CHRISTI, TEXAS 78412"
667,-73.948602,40.824538,"144 HAMILTON PLACE, NEW YORK, NEW YORK 10031"
668,-87.168634,41.6065543,"1575 ADLER CIRCLE, PORTAGE, INDIANA 46368"
669,-97.4253752,27.7374283,"4918 AYERS STREET, CORPUS CHRISTI, TEXAS 78415"
670,-73.9862154,40.7160674,"410 GRAND STREET, NEW YORK, NEW YORK 10002"
671,-73.9844644,40.7160869,"131 BROOME STREET, NEW YORK, NEW YORK 10002"
672,-73.9843917,40.7155473,"460 GRAND STREET, NEW YORK, NEW YORK 10002"
673,-71.405852,42.295846,"30 PHELPS ROAD, FRAMINGHAM, MASSACHUSETTS 01702"
674,-122.021112,36.97538,"134 DAKOTA AVENUE, SANTA CRUZ, CALIFORNIA 95060"
675,-73.3887477,41.1128455,"10 NORDEN PLACE, NORWALK, CONNECTICUT 06855"
676,-122.372063762566,37.5957590429783,"1575 ADRIAN ROAD, BURLINGAME, CALIFORNIA 94010"
677,-158.067955,21.323524,"91 ENTERPRISE STREET, EWA VILLAGES, HAWAII 96707"
678,-71.1377059,42.2760763,"390 BLUE LEDGE DRIVE, BOSTON, MASSACHUSETTS 02131"
679,-74.256405,40.6335433,"30 EAST ELM STREET, LINDEN, NEW JERSEY 07036"
680,-73.894111,40.821232,"983 EAST 163 STREET, BRONX, NEW YORK 10459"
681,-73.894361,40.821232,"979 EAST 163 STREET, BRONX, NEW YORK 10459"
682,-73.894612,40.821232,"944 TIFFANY STREET, BRONX, NEW YORK 10459"
683,-73.8941596,40.8197562,"901 FOX STREET, BRONX, NEW YORK 10459"
684,-73.894564,40.819812,"908 TIFFANY STREET, BRONX, NEW YORK 10459"
685,-124.1045632,40.9341948,"1575 BETTY COURT, KINLEYVILLE, MC 95519"
686,-73.894552,40.820766,"940 TIFFANY STREET, BRONX, NEW YORK 10459"
687,-73.89558,40.820818,"950 KELLY STREET, BRONX, NEW YORK 10459"
688,-73.8945064,40.819512,"891 FOX STREET, BRONX, NEW YORK 10459"
689,-73.893854,40.819534,"900 FOX STREET, BRONX, NEW YORK 10459"
690,-73.8931394,40.8206533,"923 SIMPSON STREET, BRONX, NEW YORK 10459"
691,-73.895224,40.820813,"960 TIFFANY STREET, BRONX, NEW YORK 10459"
692,-122.0789048,37.3934881,"215 CASTRO STREET, MOUNTAIN VIEW, CALIFORNIA 94041"
693,-88.2032793,41.7977699,"1575 BOND STREET, NAPERVILLE, ILLINOIS 60563"
694,-122.211999131282,37.4754642964584,"2710 MIDDLEFIELD ROAD, REDWOOD, CALIFORNIA 94063"
695,-86.875195,40.394413,"1905 TEAL ROAD, LAFAYETTE, INDIANA 47905"
696,-117.5440398,34.0575792,"601 KETTERING DRIVE, ONTARIO, CALIFORNIA 91761"
697,-122.235953,38.121915,"2211 REDWOOD STREET, VALLEJO, CALIFORNIA 94590"
698,-105.049511,39.7418229,"1590 XAVIER STREET, DENVER, COLORADO 80204"
699,-97.754112,30.259429,"901 BARTON SPRING ROAD, AUSTIN, TEXAS 78704"
700,-121.479083,38.572387,"2150 CAPITOL AVENUE, SACRAMENTO, CALIFORNIA 95816"
701,-73.1887176,40.8563984,"155 EAST MAIN STREET, SMITHTOWN, NEW YORK 11787"
702,-111.7627552,34.7733616,"26 AVENIDA DE PIEDRAS, VILLAGE OAK CREEK ARIZONA, 86351 OF USA"
703,-76.834913,38.956662,"4800 WALDEN LANE, LANHAM, MARYLAND 20706"
704,-81.584247,41.427932,"4900 EAST 141 STREET, GARFIELD HEIGHTS, OHIO 44125"
705,-75.5397321,38.3668107,"406 PUNKIN COURT, SALISBURY, MARYLAND 21804"
706,-83.733759,36.067833,"2015 EASTBRIDGE PARKWAY, MASCOT, TENNESSEE 37806"
707,-122.525514,45.408923,"15659 SOUTHEAST 135 AVENUE, CLACKAMAS, OREGON 97015"
708,-75.364394,40.086691,"250 HANSEN ACCESS ROAD, KING OF PRUSSIA, PENNSYLVANIA 19406"
709,-84.138118,35.9621447,"10140 GALLOWS POINT DRIVE, KNOXVILLE, TENNESSEE 37931"
710,-118.38399,34.0555809,"1155 SOUTH ROBERTSON BOULEVARD, LOS ANGELES, CALIFORNIA 90035"
711,-94.1458446,36.1086326,"3155 NORTH COLLEGE AVENUE, FAYETTEVILLE, ARKANSAS 72703"
712,-70.331195,43.641305,"53 DARLING AVENUE, SOUTH PORTLAND, MAINE 04106"
713,-117.719805,34.064154,"1575 EAST HOLT AVENUE, POMONA, CALIFORNIA 91767"
714,-74.1961975502625,40.7062226702175,"109 MEEKER AVENUE, NEWARK, NEW JERSEY 07114"
715,-99.757069,32.419142,"2800 SOUTH 25 STREET, ABILENE, TEXAS 79605"
716,-95.5311221,29.820954,"3125 CRESTDALE DRIVE, HOUSTON, TEXAS 77080"
717,-118.268414,33.777653,"624 NEPTUNE AVENUE, LOS ANGELES, CALIFORNIA 90744"
718,-122.250977,47.481878,"13535 68 AVENUE SOUTH, SEATTLE, WASHINGTON 98178"
719,-122.6775579,45.6036451,"1000 NORTH ANCHOR WAY, PORTLAND, OREGON 97217"
720,-122.0743825,37.7083315,"4337 ELVIRA PLACE, CASTRO VALLEY, CALIFORNIA 94546"
721,-82.5400165,35.5550309,"4 VANDERBILT PARK DRIVE, ASHEVILLE, NORTH CAROLINA 28803"
722,-73.2578396,40.8098425,"185 COMMERCE DRIVE, HAUPPAUGE, NEW YORK 11788"
723,-92.7479039,38.2053713,"2325 BITTER SWEET ROAD, LAKE OZARK, MISSOURI 65049"
724,-77.0291221,38.9015926,"1575 EYE STREET, WASHINGTON, DISTRICT OF COLUMBIA 20005"
725,-94.878533,38.95529,"9550 ZARDA DRIVE, LENEXA, KANSAS 66227"
726,-81.976347,27.897066,"300 NORTHWEST PHOSPHATE BOULEVARD, MULBERRY, FLORIDA 33860"
727,-118.1460557,34.0051105,"2121 LEO AVENUE, LOS ANGELES, CALIFORNIA 90040"
728,-111.949443,33.3102159,"411 NORTH ROOSEVELT AVENUE, CHANDLER, ARIZONA 85226"
729,-121.89802997057,37.3772894687103,"1585 SCHALLENBERGER ROAD, SAN JOSE, CALIFORNIA 95112"
730,-84.5815248,41.150358,"1000 NORTH WILLIAMS STREET, PAULDING, OHIO 45879"
731,-122.5354866,38.0447965,"150 ALAMEDA DE PRADO, NOVATO, CALIFORNIA 94949"
732,-102.3161757,31.8955619,"6010 EAST HIGHWAY 191, ODESSA, TEXAS 79762"
733,-122.6609405,45.5304521,"1021 NORTHEAST GRAND AVENUE, PORTLAND, OREGON 97232"
734,-74.1656991067459,40.931829486536,"2 WOOD STREET, PATERSON, NEW JERSEY 07524"
735,-98.3395992,29.3852663,"7640 US HIGHWAY 87 E, CHINA GROVE, TEXAS 78263"
736,-90.2987969,38.594089,"6411 CHIPPEWA STREET, SAINT LOUIS, MISSOURI 63109"
737,-76.61279296875,39.2903137207031,"10 NORTH CALVERT STREET, BALTIMORE, MARYLAND 21202"
738,-77.035302,38.901642,"1575 EYE STREET NORTHWEST, WASHINGTON, DISTRICT OF COLUMBIA 20005"
739,-112.034171,34.738384,"651 WEST MINGUS AVENUE, COTTONWOOD, ARIZONA 86326"
740,-96.6859528,33.0904743,"995 WEST BETHANY DRIVE, ALLEN, TEXAS 75013"
741,-74.1116345,40.9088586,"100 B MAIN AVENUE, ELMWOOD PARK, NEW JERSEY 07407"
742,-88.8152951,33.4551701,"110 HIGHWAY 12 W, STARKVILLE, MISSISSIPPI 39759"
743,-71.504225,42.388504,"19 BRENT DRIVE, HUDSON, MASSACHUSETTS 01749"
744,-73.861952,40.864511,"2543 BRONXWOOD AVENUE, BRONX, NEW YORK 10469"
745,-117.1950153,34.1067064,"27945 GREENSPOT ROAD, HIGHLAND, CALIFORNIA 92346"
746,-99.442689,27.511912,"4810 FESCO BOULEVARD, LAREDO, TEXAS 78043"
747,-121.5503705,38.5770691,"3015 WEST CAPITOL AVENUE, WEST SACRAMENTO, CALIFORNIA 95691"
748,-88.2646874,43.3256049,"1100 EAST COMMERCE BOULEVARD, SLINGER, WISCONSIN 53086"
749,-95.8325476304802,29.6967964901104,"26440 FARM TO, HOUSTON, TEXAS 77494"
750,-80.8039851,32.2361263,"1575 FORDING ISLAND ROAD, HILTON HEAD ISLAND, SOUTH CAROLINA 29926"
751,-71.1056242,42.8262677,"31 GARDEN ROAD, PLAISTOW, NEW HAMPSHIRE 03865"
752,-91.7153735,41.9629278,"3325 16 AVENUE SOUTHWEST, CEDAR RAPIDS, IOWA 52404"
753,-87.9862244,42.3850133,"7501 GRAND AVENUE, GURNEE, ILLINOIS 60031"
754,-72.6706289,41.5687237,"352 NEWFIELD STREET, MIDDLETOWN, CONNECTICUT 06457"
755,-117.83409,33.7644359,"2010 PONDEROSA STREET, SANTA ANA, CALIFORNIA 92705"
756,-70.9468738,42.4642144,"429 WASHINGTON STREET, LYNN, MASSACHUSETTS 01901"
757,-71.419851,41.846759,"460 CHARLES STREET, PROVIDENCE, RHODE ISLAND 02904"
758,-75.223698,43.092995,"612 SOUTH STREET, UTICA, NEW YORK 13501"
759,-75.2661997,43.0756374,"2420 ONEIDA STREET, UTICA, NEW YORK 13501"
760,-122.2931938,47.7222386,"12736 LAKE CITY WAY NORTHEAST, SEATTLE, WASHINGTON 98125"
761,-111.985922,40.7463824,"1090 SOUTH 3800 WEST, SALT LAKE, UTAH 84104"
762,-71.117102,42.278071,"950 CANTERBURY STREET, BOSTON, MASSACHUSETTS 02131"
763,-121.535476,37.7259703,"25176 SOUTH SCHULTE ROAD, TRACY, CALIFORNIA 95377"
764,-121.538001,37.725963,"25075 SOUTH SCHULTE ROAD, TRACY, CALIFORNIA 95377"
765,-95.207475,29.588056,"11207 RESOURCE PARKWAY, HOUSTON, TEXAS 77089"
766,-112.007419,40.783437,"675 NORTH WRIGHT BROTHERS DRIVE, SALT LAKE, UTAH 84116"
767,-73.9124788,40.8430552,"1575 GRAND CONCOURSE, BRONX, NEW YORK 10452"
768,-98.2857055664062,29.6007652282715,"5925 TRI COUNTY PARKWAY, SCHERTZ, TEXAS 78154"
769,-97.7405,31.0981056,"300 EAST CENTRAL TEXAS EXPRESSWAY, KILLEEN, TEXAS 76541"
770,-71.398642,42.3241216,"1595 CONCORD STREET, FRAMINGHAM, MASSACHUSETTS 01701"
771,-97.4126035,35.216902,"200 VICKSBURG AVENUE, NORMAN, OKLAHOMA 73071"
772,-117.9221712,34.1377301,"1025 WEST 8 STREET, AZUSA, CALIFORNIA 91702"
773,-71.3194778,41.5014826,"143 3 STREET, NEWPORT, RHODE ISLAND 02840"
774,-122.398492,37.651005,"233 EAST HARRIS AVENUE, SOUTH SAN FRANCISCO, CALIFORNIA 94080"
775,-93.600297,41.59468,"1300 DES MOINES STREET, DES MOINES, IOWA 50309"
776,-85.8744924,38.1310512,"6807 WEST PAGES LANE, LOUISVILLE, KENTUCKY 40258"
777,-74.2375511,40.6833487,"1070 MORRIS AVENUE, UNION, NEW JERSEY 07083"
778,-75.8968752037048,41.254484226609,"5 HEISZ STREET, KINGSTON, PENNSYLVANIA 18704"
779,-98.4631131,29.4764219,"5307 BROADWAY STREET, ALAMO HEIGHTS, TEXAS 78209"
780,-95.3561654,32.3160559,"4055 HOGAN DRIVE, TYLER, TEXAS 75709"
781,-117.2373069,47.6726223,"12415 EAST MISSION AVENUE, SPOKANE, WASHINGTON 99216"
782,-71.2345,42.373039,"190 MOODY STREET, WALTHAM, MASSACHUSETTS 02453"
783,-71.2345,42.373039,"174 MOODY STREET, WALTHAM, MASSACHUSETTS 02453"
784,-95.900249,41.270427,"901 NORTH 35 STREET, COUNCIL BLUFFS, IOWA 51501"
785,-80.1916349,26.0332047,"4601 SHERIDAN STREET, HOLLYWOOD, FLORIDA 33021"
786,-82.946861,40.060879,"4426 CALDERWOOD DRIVE, COLUMBUS, OHIO 43231"
787,-75.14162,39.9707863,"1250 NORTH 3 STREET, PHILADELPHIA, PENNSYLVANIA 19122"
788,-122.3911988,37.7863555,"333 HARRISON STREET, SAN FRANCISCO, CALIFORNIA 94105"
789,-119.763321,36.781315,"3302 NORTH MILLBROOK AVENUE, FRESNO, CALIFORNIA 93726"
790,-80.870513,35.587021,"170 MOORESVILLE COMMONS WAY, MOORESVILLE, NORTH CAROLINA 28117"
791,-115.159735,36.230834,"1237 WEST ALEXANDER ROAD, NORTH LAS VEGAS, NEVADA 89032"
792,-81.9770911,26.6485748,"80 HANCOCK PARKWAY, CAPE CORAL, FLORIDA 33991"
793,-81.9006468,26.5150173,"15878 SUMMERLIN ROAD, FORT MYERS, FLORIDA 33908"
794,-81.9400638,26.6977486,"2481 DE PRADO BOULEVARD NORTH, CAPE CORAL, FLORIDA 33909"
795,-81.9408721923828,41.4663124084473,"1575 HUNTER'S CHASE DRIVE, WESTLAKE, OHIO 44145"
796,-81.5170037,41.0857096,"10 NORTH MAIN STREET, AKRON, OHIO 44308"
797,-73.2062907,41.1809434,"1575 IRANISTAN AVENUE, BRIDGEPORT, CONNECTICUT 06605"
798,-79.8136503,32.8447389,"1200 HIGHWAY 17 N, MOUNT PLEASANT, SOUTH CAROLINA 29464"
799,-78.800515,35.901687,"10208 CERNY STREET, RALEIGH, NORTH CAROLINA 27617"
800,-73.9312935,41.2933499,"206 CHATEAU RIVE, PEEKSKILL, NEW YORK 10566"
801,-73.957905,40.7432573,"50 2 STREET, QUEENS, NEW YORK 11101"
802,-73.9936081,40.7617793,"640 10 AVENUE, NEW YORK, NEW YORK 10036"
803,-84.529003,33.984208,"901 SAWYER ROAD, MARIETTA, GEORGIA 30066"
804,-112.0474713,43.5018791,"780 LINDSAY BOULEVARD, IDAHO FALLS, IDAHO 83402"
805,-80.1712715,26.2134795,"1280 SOUTHWEST 36 AVENUE, POMPANO BEACH, FLORIDA 33069"
806,-83.351841,33.9451188,"1575 LEXINGTON ROAD, ATHENS, GEORGIA 30605"
807,-79.4582366,36.0688909,"SHERRY DR, BURLINGTON, NC 27215"
808,-83.9087239709168,34.1768659428839,"5963 SPOUT SPRING ROAD, FLOWERY BRANCH, GEORGIA 30542"
809,-106.8119223,40.4568111,"1175 BANGTAIL WAY, STEAMBOAT SPRINGS, COLORADO 80487"
810,-119.7488355,39.5209738,"1575 LINDA WAY, SPARKS, NEVADA 89431"
811,-122.399455,37.7853459,"663 HOWARD STREET, SAN FRANCISCO, CALIFORNIA 94103"
812,-116.307458,33.7586927,"77750 COUNTRY CLUB DRIVE, PALM DESERT, CALIFORNIA 92211"
813,-82.6772842407227,27.8948516845703,"3211 EXECUTIVE DRIVE, SAINT PETERSBURG, FLORIDA 33762"
814,-73.8428407,40.8896211,"1197 EAST 233 STREET, BRONX, NEW YORK 10466"
815,-74.002628,40.723387,"498 BROOME STREET, NEW YORK, NEW YORK 10012"
816,-82.2784317269836,34.8215300556706,"1511 WOODRUFF ROAD, GREENVILLE, SOUTH CAROLINA 29615"
817,-86.430727,35.8585207,"2006 MEDICAL CENTER PARKWAY, MURFREESBORO, TENNESSEE 37129"
818,-80.6960541,28.0795344,"4250 WEST NEW HAVEN AVENUE, WEST MELBOURNE, FLORIDA 32904"
819,-78.3954238,33.9846343,"3670 EXPRESSWAY DRIVE, SHALLOTTE, NORTH CAROLINA 28470"
820,-122.1895487,47.3690566,"11328 SOUTHEAST KENT KANGLEY ROAD, KENTUCKY, WASHINGTON 98030"
821,-117.345763,33.998243,"1575 MARLBOROUGH AVENUE, RIVERSIDE, CALIFORNIA 92507"
822,-122.3498801,47.6144635,"2510 WESTERN AVENUE, SEATTLE, WASHINGTON 98121"
